"productId","productName","imageIndex","isPrimary","url","status","httpStatus","contentType","error"
"ZNLBrByFGeNoP1B6Jdjs","Premil hrana za pse - Large 15kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619763719-3D-Large.png?alt=media&token=a63214dc-fe55-40ca-bfe7-2c7a93bf1e93","unavailable","402","application/json; charset=UTF-8",""
"W5UV70xENqYH7MpEserb","Premil hrana za pse - Large 2,5kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619707979-3D-Large.png?alt=media&token=af3216b9-ea0a-40b8-bb5f-ba3a9571ebfa","unavailable","402","application/json; charset=UTF-8",""
"sDfz71ouEGEAvwJXWb3m","Premil hrana za pse - Mini 15kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741620346600-3D-Mini.png?alt=media&token=618e27fc-303e-42c9-b94e-638dde269b20","unavailable","402","application/json; charset=UTF-8",""
"Jc29b6eUUNRZY49Z3TDp","Premil hrana za pse - Mini 2,5kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741620300108-3D-Mini.png?alt=media&token=00ed1b72-b4a0-4c74-8374-dece9bc57ca7","unavailable","402","application/json; charset=UTF-8",""
"oFGZ3X1GRRetm0LnE314","Premil hrana za pse - Mini 900gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741620244150-3D-Mini.png?alt=media&token=8d6a5359-abd0-4d16-a6bd-e10202e1138d","unavailable","402","application/json; charset=UTF-8",""
"Ggaf6ZNYGy4ZeEKbpNj6","Promesa","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762518954334-promesa1.jpg?alt=media&token=d7ab79bf-a06a-4b4d-8467-527f2ca7f552","unavailable","402","application/json; charset=UTF-8",""
"ERqmaP6GnAIiosjBltWW","Proteksol ","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764323405909-proteksol.jpg?alt=media&token=8a9a47ee-9e6b-4f81-882e-595e71d3f7b5","unavailable","402","application/json; charset=UTF-8",""
"ccYRF4i2ydeaeVZCE6jD","Pylon","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762519173401-pylon1.jpg?alt=media&token=73b6785b-314e-45ca-9c3a-6de48d2a9714","unavailable","402","application/json; charset=UTF-8",""
"2QK63ZmNYbCVq1H42erP","Pylon plus","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762519311192-pylon%20plus.webp?alt=media&token=25924388-2479-43e6-bf31-654235d3c2ec","unavailable","402","application/json; charset=UTF-8",""
"nVglU6EIaQhumxOBkY52","Radifarm","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764233782041-radifarm.png?alt=media&token=9ba395c2-1167-4f77-9755-4ceffeff2478","unavailable","402","application/json; charset=UTF-8",""
"uJf9w7X9Oqah1EvsR1DW","Rafal 120","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762510858836-rafal-1201.jpg?alt=media&token=d838d0c2-13b8-4197-a80f-c0cc7b3aafec","unavailable","402","application/json; charset=UTF-8",""
"tjSrmmSXREgmcPlOnXRn","Rampa EC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762511037981-rampa-ec1.jpg?alt=media&token=680816db-6084-4a7f-a88f-d194f64701fb","unavailable","402","application/json; charset=UTF-8",""
"TiCa4jgCl1zebogXmq4i","Rezon","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762511480648-rezon1.jpg?alt=media&token=e8d66770-226a-4f6f-9c1c-fbe9369dd937","unavailable","402","application/json; charset=UTF-8",""
"TYupL6NuDuqOnmJ9TbIf","Salata Genesis","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762522402462-genesis.jpg?alt=media&token=50b3036c-9bdc-478f-abb5-b8d7e198501a","unavailable","402","application/json; charset=UTF-8",""
"TYupL6NuDuqOnmJ9TbIf","Salata Genesis","1","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762522403594-genesis%202.jpeg?alt=media&token=cb08dea6-b83a-4e23-8f42-b9a279eefb63","unavailable","402","application/json; charset=UTF-8",""
"Mlpc31A9DH3v6FeZLzv2","Sekvenca","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762519604100-sekvenca.webp?alt=media&token=dc2371ff-d66d-4367-9081-f135f78089dc","unavailable","402","application/json; charset=UTF-8",""
"SCIPQEBP2kcwdtJO1ttL","Skaut","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762511689712-skaut1.jpg?alt=media&token=2240dbb5-73c2-4b8d-a520-c658855d57c9","unavailable","402","application/json; charset=UTF-8",""
"b4astX78JDGwyuqn0Bjh","Spektrum","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762511942066-spektrum..1.jpg?alt=media&token=2a5cb142-ba30-49bf-8ac1-cbb70eca28c5","unavailable","402","application/json; charset=UTF-8",""
"lpHD6fj6eo76v4SCnGdq","Talent","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762507099065-talent1.jpg?alt=media&token=edfa8203-0310-4056-8d2b-be4964b0db85","unavailable","402","application/json; charset=UTF-8",""
"pCgxibiNF3sJW2MOnlxx","Talisman ","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762512178337-Talisman-Herbicid-4.jpg?alt=media&token=6fde3063-1881-4fd0-9b43-77c3522a2cd8","unavailable","402","application/json; charset=UTF-8",""
"Q5qqOUFPcoXFVhVsDt2Z","Tekton","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762507679471-tekton1.jpg?alt=media&token=1bedc166-7b33-4bc8-bcb6-c2e9cc4ad358","unavailable","402","application/json; charset=UTF-8",""
"tyQPTA2xkm9dtkNyk74r","Test 1/1","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741444456475-DALL%C2%B7E%202024-11-16%2017.24.43%20-%20A%20professional%20and%20modern%20icon%20illustration%20of%20a%20pesticide%20bottle%2C%20featuring%20a%20sleek%20design%20with%20a%20prominent%20green%20color%20(%2354C143).%20The%20bottle%20has%20a%20r.webp?alt=media&token=3572c6d0-7424-4cab-ad1c-fff74555aff6","unavailable","402","application/json; charset=UTF-8",""
"MVFmLJDo9vDT79Z4DLgm","Test 250ml","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741444498623-DALL%C2%B7E%202024-11-16%2017.17.45%20-%20A%20professional%20and%20modern%20icon%20illustration%20of%20a%20pesticide%20bottle%2C%20featuring%20a%20sleek%20design%20with%20a%20prominent%20green%20color%20(%2354C143).%20The%20bottle%20has%20a%20r.webp?alt=media&token=19e6cd53-0069-42c4-b185-cee4baec269a","unavailable","402","application/json; charset=UTF-8",""
"EOoXYbeHlFpFsX6BUqpl","Test proizvod","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741443834931-meal.jpg?alt=media&token=bcd15e1c-e6ea-4f92-aeff-73c679ca5e80","unavailable","402","application/json; charset=UTF-8",""
"Me2iEK0oy15NeTDrOjj7","Test proizvod za akciju","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741443781807-DALL%C2%B7E%202024-11-16%2017.21.36%20-%20A%20professional%20and%20modern%20icon%20illustration%20of%20a%20pesticide%20bottle%2C%20featuring%20a%20sleek%20design%20with%20a%20prominent%20green%20color%20(%2354C143).%20The%20bottle%20has%20a%20r.webp?alt=media&token=9726ad8d-dfc7-4fa4-89d8-393c4601e1ab","unavailable","402","application/json; charset=UTF-8",""
"RoW487SbLPAXzsqrQQvb","Tezis","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762512339700-tezis1.jpg?alt=media&token=f6f022e4-8c2c-4fa9-8979-02285bda280b","unavailable","402","application/json; charset=UTF-8",""
"ncRccFCdD7bOTqahH1o6","Tonus","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762507889631-tonus1.jpg?alt=media&token=aa19373c-d386-4d70-ba25-029b8b43ba6c","unavailable","402","application/json; charset=UTF-8",""
"FXjUxQXdJGHkb6V3Z1pC","Traper","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762508181697-traper1.jpg?alt=media&token=7bf4f002-18d2-484e-9121-bfd37e1cd26d","unavailable","402","application/json; charset=UTF-8",""
"ZHNbmtc7xXciIDHkdIS0","Triton","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762508418259-triton1.jpg?alt=media&token=02ceeddf-fac5-412c-b422-085bf4258f03","unavailable","402","application/json; charset=UTF-8",""
"rS2kDsqHTeKyhWh8ZaNG","Velton WG","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762512519139-amb_velton_wg_b.jpg?alt=media&token=600fe780-0747-4e2d-b8d4-dbb48623b518","unavailable","402","application/json; charset=UTF-8",""
"vQZaWRdQgCntLva1dbK5","Wendy hrana za mačke - Konzerva sa lososom 400gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741594147698-wendy-konzerva-losos.png?alt=media&token=7982fe93-8de0-4bc9-b487-029d1de5b17a","unavailable","402","application/json; charset=UTF-8",""
"ps7m9c9AiDUikRQYgofx","Wendy hrana za mačke - Konzerva sa piletinom 400gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741594223145-wendy-konzerva-piletina.png?alt=media&token=80b69b35-c6f5-499a-bc46-7966e57fbbde","unavailable","402","application/json; charset=UTF-8",""
"GHgEpxAa97UGeGp1oQz5","Wendy hrana za mačke - Sensitive indoor 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741594062621-Wendy-sensitive.png?alt=media&token=12daec7d-89f9-4f6e-bce7-f8287840add6","unavailable","402","application/json; charset=UTF-8",""
"XWT6cbqR6cdfjVL0dOFj","Wendy hrana za mačke - Sensitive indoor 1kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741594016329-Wendy-sensitive.png?alt=media&token=15b8f09e-e3fc-4f43-822b-5052299bf82f","unavailable","402","application/json; charset=UTF-8",""
"W9q4Tx0kYwW5nYnu4DO0","Wendy hrana za mačke ćuretina 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593649342-wendy-cyreca.png?alt=media&token=6396e2ae-34c2-47b2-9f0f-82c1b357568b","unavailable","402","application/json; charset=UTF-8",""
"fbYCQNM8yh4M73pp8z2E","Wendy hrana za mačke ćuretina 1kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593605161-wendy-cyreca.png?alt=media&token=17030bfc-c35f-44dc-a416-258f40ce8162","unavailable","402","application/json; charset=UTF-8",""
"N2Yykch9HZvZonvdOYkM","Wendy hrana za mačke losos 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593805296-wendy-losos.png?alt=media&token=5218d1ab-9b1e-476a-b6ab-208fc237e534","unavailable","402","application/json; charset=UTF-8",""
"gf2o13XJBOu2BRQtLJo1","Wendy hrana za mačke losos 1kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593762804-wendy-losos.png?alt=media&token=01a2e438-657e-4143-aa24-478297dea4a2","unavailable","402","application/json; charset=UTF-8",""
"iPkNXxbiDs4ejVXErskA","Zanat","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762512909924-zanat11.jpg?alt=media&token=ee104433-fcfa-4517-af88-1763e6fa2be6","unavailable","402","application/json; charset=UTF-8",""
