"productId","name","category","subcategory","manufacturer","price","onDiscount","discountPrice","description","images"
"4zWXD4XyEVvvlqseBuSr","Frendy hrana za pse - Junior menu ćuretina 3kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Junior Menu je potpuna hrana za ishranu štenadi pasa svih rasa u fazi dojenja i sve do završetka rasta.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 80%.
Granule su po veličini i obliku prilagođene štencima kako bi se olakšalo žvakanje i pospešilo varenje.
Obezbeđuje vašim ljubimcima brz rast i pravilan razvoj, dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Za kompletnu i uravnoteženu ishranu štenadi.
Ukus: ćuretina.
Pakovanje: 3 kg

Saveti za upotrebu
FRENDY JUNIOR je namenjen za ishranu štenadi svih rasa pasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY JUNIOR hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY JUNIOR, tako da se postepeno povećava učešće FRENDY JUNIOR–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3,  Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741546400905-fjunior.png?alt=media&token=5fb0c307-1180-4fe7-a5d7-f7cb51ccae3c"
"HP1rM9vWVAI8lLWQURfN","Frendy hrana za pse - konzerva sa govedinom 1230gr","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","FRENDY konzerva je vlažna hrana za ishranu pasa svih rasa i uzrasnih kategorija. Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta i obezbeđuje psu kompletan obrok. Sadrži sve vitamine i minerale neophodne za pravilnu i izbalansiranu ishranu. Psi je vrlo rado konzumiraju. Zbog dobre svarljivosti, preporučuje se kod pasa sa slabijim apetitom, kao i onih koji su pod stresom različite prirode. Može se koristiti i kao dodatak suvoj hrani.
Pakovanje: 1230gr

Saveti za upotrebu
FRENDY hrana iz konzerve se koristi posebno ili u kombinaciji sa drugom hranom. Hrana je najukusnija na sobnoj temperaturu, 20 – 25oC.
Ako pas do sada nije konzumirao FRENDY hranu iz konzerve, treba je dozirati postepeno, povećavajući količinu svakog dana. Period privikavanja na FRENDY hranu iz konzerve treba da traje najmanje 7 dana. U ovom periodu Vašem ljubimcu treba davati hranu koju je prethodno jeo i FRENDY hranu iz konzerve, tako da se postepeno povećava učešće FRENDY hrane iz konzerve u obroku psa.
Nakona otvaranja FRENDY konzerve, čuvati je na hladnom i tamnom mestu najviše 3 dana! Održavajte higijenu posuda iz kojih Vaš ljubimac konzumira hranu i vodu. Redovno kontrolišite zdravstveno stanje ljubimca kod veterinara.

Sirovinski sastav: meso i mesne prerađevine, žitarice, ekstrakt biljnih proteina, minerali, vitamini.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593178767-frendy-konzerva-govedina.png?alt=media&token=d4ea0b2c-6e60-4e9e-a22d-044ff3f2eafb"
"SHmpFSX82NlWbCxqMwkm","Frendy hrana za pse - konzerva sa piletinom 1230gr","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","FRENDY konzerva je vlažna hrana za ishranu pasa svih rasa i uzrasnih kategorija. Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta i obezbeđuje psu kompletan obrok. Sadrži sve vitamine i minerale neophodne za pravilnu i izbalansiranu ishranu. Psi je vrlo rado konzumiraju. Zbog dobre svarljivosti, preporučuje se kod pasa sa slabijim apetitom, kao i onih koji su pod stresom različite prirode. Može se koristiti i kao dodatak suvoj hrani.
Pakovanje: 1230gr

Saveti za upotrebu
FRENDY hrana iz konzerve se koristi posebno ili u kombinaciji sa drugom hranom. Hrana je najukusnija na sobnoj temperaturu, 20 –25oC.
Ako pas do sada nije konzumirao FRENDY hranu iz konzerve, treba je dozirati postepeno, povećavajući količinu svakog dana. Period privikavanja na FRENDY hranu iz konzerve treba da traje najmanje 7 dana. U ovom periodu vašem ljubimcu treba davati hranu koju je prethodno jeo i FRENDY hranu iz konzerve, tako da se postepeno povećava učešće FRENDY hrane iz konzerve u obroku psa.
Nakona otvaranja FRENDY konzerve, čuvati je na hladnom i tamnom mestu najviše 3 dana! Održavajte higijenu posuda iz kojih Vaš ljubimac konzumira hranu i vodu. Redovno kontrolišite zdravstveno stanje ljubimca kod veterinara.


Sirovinski sastav: meso i mesne prerađevine, žitarice, ekstrakt biljnih proteina, minerali, vitamini.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593086074-frendy-konzerva-piletina.png?alt=media&token=dd39d925-3edc-4b17-b43a-f9f485068f0a"
"l72OuDqBUrryJu8R6CtH","Frendy hrana za pse - Meaty Strips 200gr","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Mesni štapići za pse.
Sa dodatkom kalcijuma i vitamina A, D i E. Nizak sadržaj masti.
Dostupno u pakovanju od 200 g.

Sirovinski sastav: žitarice, prerađevine životinjskog porekla, prerađevine biljnog porekla.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593386484-Frendy-meaty-strips.png?alt=media&token=e2fa4236-f847-4de7-9b29-a6c59cdb9ed1"
"8w6d39iKTrF6PtWw2wga","Frendy hrana za pse - Puppy menu ćuretina 10kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Puppy Menu je potpuna hrana za ishranu štenaca starosti do tri meseca i za ishranu malih rasa pasa.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 82%.
Obezbeđuje vašim ljubimcima pravilan rast, dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu štenadi.
Ukus: ćuretina.
Pakovanje: 10 kg

Saveti za upotrebu
FRENDY PUPPY je namenjen za ishranu štenadi do 3 meseca, i za ishranu manjih rasa pasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY PUPPY hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY PUPPY, tako da se postepeno povećava učešće FRENDY PUPPY–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547489032-fpuppy.png?alt=media&token=859e3e85-8d61-4e37-955e-0d2772907da5"
"aNtY5I0CBHYIXlDT2Wb1","Frendy hrana za pse - Puppy menu ćuretina 1kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Puppy Menu je potpuna hrana za ishranu štenaca starosti do tri meseca i za ishranu malih rasa pasa.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 82%.
Obezbeđuje vašim ljubimcima pravilan rast, dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu štenadi.
Ukus: ćuretina.
Pakovanje: 1 kg

Saveti za upotrebu
FRENDY PUPPY je namenjen za ishranu štenadi do 3 meseca, i za ishranu manjih rasa pasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY PUPPY hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY PUPPY, tako da se postepeno povećava učešće FRENDY PUPPY–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547378226-fpuppy.png?alt=media&token=7a1e99cf-5242-461b-b830-5cad9c830fb3"
"0BUzCa0dz4njiH473vVB","Frendy hrana za pse - Puppy menu ćuretina 3kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Puppy Menu je potpuna hrana za ishranu štenaca starosti do tri meseca i za ishranu malih rasa pasa.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 82%.
Obezbeđuje vašim ljubimcima pravilan rast, dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu štenadi.
Ukus: ćuretina.
Pakovanje: 3 kg

Saveti za upotrebu
FRENDY PUPPY je namenjen za ishranu štenadi do 3 meseca, i za ishranu manjih rasa pasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY PUPPY hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY PUPPY, tako da se postepeno povećava učešće FRENDY PUPPY–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547437521-fpuppy.png?alt=media&token=ccf61f7f-a71b-4c18-ba84-6c5ba152bc28"
"RvMXRPenm5gwOTjKeYPc","Frendy hrana za pse - salama sa govedinom 1kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","FRENDY salama je poluvlažna hrana za ishranu pasa svih rasa i uzrasnih kategorija.
FRENDY salama obezbeđuje Vašim ljubimcima potpunu i uravnoteženu ishranu.
Hrana je napravljena od pažljivo  biranih sastojaka vrhunskog kvaliteta.
Sadrži sve vitamine i minerale neophodne za pravilnu i izbalansiranu ishranu. Psi je vrlo rado konzumiraju. Zbog dobre svarljivosti, preporučuje se kod pasa sa  slabijim apetitom, kao i onih koji su pod stresom različite prirode. Može se koristiti i kao dodatak suvoj hrani.
Pakovanje: 1kg

FRENDY salama se koristi u suvom stanju, posebno ili u kombinaciji sa drugom hranom. Ako Vaš ljubimac do sad nije konzumirao FRENDY salamu, treba je dozirati postepeno, povećavajući količinu svakog dana. Period privikavanja na FRENDY salamu treba da traje najmanje 7 dana. U ovom periodu Vašem ljubimcu treba davati hranu koju je prethodno jeo i FRENDY salamu, tako da se postepeno povećava učešće FRENDY salame u obroku psa. Nakona otvaranja FRENDY salame, čuvati je na hladnom i tamnom mestu najviše 3 dana! Održavajte higijenu posuda iz kojih Vaš ljubimac konzumira hranu i vodu. Redovno kontrolisati zdravstveno stanje Vašeg ljubimca kod veterinara.


Sirovinski sastav: prerađevine životinjskog porekla – meso govedine, žitarice – pšenica, voda, začini, mineralna hraniva, aroma, antioksidant i konzervans.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741592636859-Frendy-salama-za-pse-sa-govedinom.png?alt=media&token=2b0ecf4c-6a8a-40af-9947-8730d903796f"
"rJ3ZoAiyFe3MLF4lugF9","Frendy hrana za pse - salama sa piletinom 1kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","FRENDY salama je poluvlažna hrana za ishranu pasa svih rasa i uzrasnih kategorija.
Oezbeđuje vašim ljubimcima potpunu i uravnoteženu ishranu.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa. Psi je vrlo rado konzumiraju.
Zbog dobre svarljivosti, preporučuje se kod pasa sa slabijim apetitom, kao i onih koji su pod stresom različite prirode.
Može se koristiti i kao dodatak suvoj hrani.
Pakovanje: 1 kg

Saveti za upotrebu
FRENDY salama se koristi u suvom stanju, posebno ili u kombinaciji sa drugom hranom. Ako pas do sad nije konzumirao FRENDY salamu, treba je dozirati postepeno, povećavajući količinu svakog dana. Period privikavanja na FRENDY salamu treba da traje najmanje 7 dana. U ovom periodu Vašem ljubimcu treba davati hranu koju je prethodno jeo i FRENDY salamu, tako da se postepeno povećava učešće FRENDY salame u obroku psa.

Nakona otvaranja FRENDY salame, čuvati je na hladnom i tamnom mestu najviše 3 dana!

Održavajte higijenu posuda iz kojih vaš ljubimac konzumira hranu i vodu. Redovno kontrolišite zdravstveno stanje ljubimca kod veterinara.


Sirovinski sastav: prerađevine životinjskog porekla – meso piletine, žitarice – pšenica, voda, začini, mineralna hraniva, aroma, antioksidant i konzervans.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741592473587-fpiletina.png?alt=media&token=4687ba42-04b9-4dfd-a307-01821bbb4d27"
"QN6WrQglDeWIkhZKSvKc","Frendy hrana za pse - Sensitive fish menu morska riba i pirinač 10kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Sensitive Fish Menu je potpuna hrana za ishranu svih rasa pasa koji imaju izraženu preosetljivost digestivnog trakta na hranu ispoljenu promenama i poremećajima u varenju i na koži.
Hrana je napravljena od  pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 48%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Ukus: morska riba i pirinač.
Pakovanje: 10 kg

Saveti za upotrebu
FRENDY SENSITIVE FISH je namenjen za ishranu svih rasa pasa koji imaju izraženu preosetljivost digestivnog trakta na hranu ispoljenu promenama i poremećajima u varenju i na koži. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY SENSITIVE FISH hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY SENSITIVE FISH, tako da se postepeno povećava učešće FRENDY SENSITIVE FISH–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso morske ribe, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije skroba (kukuruzni gluten prvog kvaliteta), proizvodi industrije ulja (koncentrat proteina soje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E,Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741548252134-fsensitive-meni.png?alt=media&token=22f9c849-b20b-4e7d-b532-83e140380dbc"
"ENOMkLvZkU7ahrbMQfAA","Frendy hrana za pse - Sensitive fish menu morska riba i pirinač 20kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Sensitive Fish Menu je potpuna hrana za ishranu svih rasa pasa koji imaju izraženu preosetljivost digestivnog trakta na hranu ispoljenu promenama i poremećajima u varenju i na koži.
Hrana je napravljena od  pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 48%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Ukus: morska riba i pirinač.
Pakovanje: 20 kg

Saveti za upotrebu
FRENDY SENSITIVE FISH je namenjen za ishranu svih rasa pasa koji imaju izraženu preosetljivost digestivnog trakta na hranu ispoljenu promenama i poremećajima u varenju i na koži. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY SENSITIVE FISH hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY SENSITIVE FISH, tako da se postepeno povećava učešće FRENDY SENSITIVE FISH–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso morske ribe, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije skroba (kukuruzni gluten prvog kvaliteta), proizvodi industrije ulja (koncentrat proteina soje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E,Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741548315014-fsensitive-meni.png?alt=media&token=37d42ce9-79e4-42cb-a1d6-6903a9837e7d"
"Iff4z05FAu4rgNwL6d0q","Frendy hrana za pse - Sensitive fish menu morska riba i pirinač 3kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Sensitive Fish Menu je potpuna hrana za ishranu svih rasa pasa koji imaju izraženu preosetljivost digestivnog trakta na hranu ispoljenu promenama i poremećajima u varenju i na koži.
Hrana je napravljena od  pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 48%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Ukus: morska riba i pirinač.
Pakovanje: 3kg

Saveti za upotrebu
FRENDY SENSITIVE FISH je namenjen za ishranu svih rasa pasa koji imaju izraženu preosetljivost digestivnog trakta na hranu ispoljenu promenama i poremećajima u varenju i na koži. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY SENSITIVE FISH hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY SENSITIVE FISH, tako da se postepeno povećava učešće FRENDY SENSITIVE FISH–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso morske ribe, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije skroba (kukuruzni gluten prvog kvaliteta), proizvodi industrije ulja (koncentrat proteina soje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E,Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741548192029-fsensitive-meni.png?alt=media&token=b18e878e-0a67-41e4-8355-21c46828468e"
